,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,main_artist,duration_min,hot100
86,1KiDwXqxSKUex3u8mj95U4,El Carinoso - Gregor Salto Remix,45,467520,0,['Pablo Fierro'],['5N7gp2n04e1TJ6MaKyvrbI'],2010-11-19,0.886,0.806,4,-6.839,0,0.156,0.0486,0.228,0.0577,0.425,124.997,4,Pablo Fierro,7.792,False
87,6Ozp6ac86CSHMik8lbvJuM,Love Like Crazy,63,217387,0,['Lee Brice'],['5Zq7R5qmi58ByYyBQTlNuk'],2010-06-08,0.535,0.725,10,-5.108,1,0.0275,0.0203,1.45e-05,0.176,0.292,78.489,4,Lee Brice,3.6231166666666668,False
88,3xpMytpniCnjXCgy7TcFDw,Bawalah Cintaku,56,233352,0,['Afgan'],['4cgBCGxtlfap2g6jveB7du'],2010-04-01,0.505,0.391,7,-8.359,1,0.0275,0.378,0.223,0.172,0.142,116.083,4,Afgan,3.8892,False
89,32ci4xDL7wuQOQ5hJq1wMZ,Simhamanti,32,294253,0,"['Mano', 'Sravana Bhargavi']","['3NzhVoa20crNtp1p4zE8um', '4xVrxpa8IgoLneQbdPnSsk']",2010-03-31,0.584,0.781,3,-7.263,0,0.385,0.284,0.0,0.0493,0.912,117.098,4,Mano,4.904216666666667,False
90,2xofTipSxfwbxwSdBcjYIe,Kundanapu Bomma,46,332867,0,"['A.R. Rahman', 'Benny Dayal', 'Kalyani Menon']","['1mYsTxnqsietFxj1OgoGbG', '61if35zz1W11GejEkxTLEQ', '56cdU5EX1q2eqlhV0w2A6D']",2010-01-29,0.719,0.75,0,-7.337,1,0.0589,0.345,0.108,0.0561,0.65,87.007,4,A.R. Rahman,5.547783333333333,False
91,3MWBcFnGHe5yJDDE52FImL,Vse psat od prvnich radku,24,186907,0,"['Bára Basiková', 'Miroslav Mokos']","['2c21sKDBwuJ0oR2BXFDScu', '4AsZLD37r9UkirrgrYhujw']",2010-12-17,0.506,0.571,2,-7.572,1,0.0424,0.314,0.0,0.0964,0.295,74.261,4,Bára Basiková,3.1151166666666668,False
92,5dY3gFbnboEYo2m3ygAWBY,Aku Tak Begitu,34,264773,0,['Judika'],['5fS7aONqrIhiw6YzgKVOsd'],2010-06-22,0.485,0.575,0,-4.898,1,0.0318,0.144,0.000106,0.24,0.316,134.09,4,Judika,4.412883333333333,False
93,3vpjiTrzJEt1zXer9ig6g0,At Home,47,306427,0,['Crystal Fighters'],['75EZuo5MHV2572NRpMWotC'],2010-10-24,0.657,0.894,11,-4.805,1,0.0312,0.109,0.173,0.118,0.355,105.008,4,Crystal Fighters,5.107116666666666,False
94,44CUfEwG8hhG3VaycUyHa3,"Potřebuješ (feat. Idea, Zverina)",23,182007,1,"['Rest', 'DJ Fatte', 'Idea', 'Zverina']","['6lGbUVZzujCnRJWgPZkkxk', '60AyOLT9DjnhlvtKvpIbga', '3q4EBG7Zkm7yd42Aoyry0g', '6SRlOtw0n5GR40B9RsaV6a']",2010-10-27,0.733,0.77,3,-5.118,0,0.437,0.358,0.0,0.0486,0.938,94.937,4,Rest,3.03345,False
95,0X1JEdqgMN4HBp5taJd7ij,Floor Science,7,306345,0,['DJ Kid Stretch'],['1rDFMthpIp8smrCNaeXr5q'],2010-11-19,0.717,0.973,10,-6.57,0,0.0519,5.21e-05,0.913,0.059,0.878,127.022,4,DJ Kid Stretch,5.10575,False
96,13xDNcUNMt4L9y6ckxeQJ1,Eyes Closed,50,379276,0,['Netsky'],['5TgQ66WuWkoQ2xYxaSTnVP'],2010-04-12,0.544,0.902,10,-5.262,0,0.0396,0.000251,0.102,0.116,0.272,174.035,4,Netsky,6.321266666666666,False
97,5DdDbJvoaT8fqQMJkiGg4T,Take Over Control (feat. Eva Simons) - Radio Edit,40,208620,0,"['Afrojack', 'Eva Simons']","['4D75GcNG95ebPtNvoNVXhz', '2d6W4cnC5XsVOaxtgaj9hA']",2010-08-12,0.716,0.807,0,-3.621,0,0.108,0.222,0.0,0.0935,0.61,130.004,4,Afrojack,3.477,False
98,5BJnGRkUbKMKLLLTAYIfRu,Black Winter Day (Magic And Mayhem - Tales From The Early Years),1,235080,0,['Amorphis'],['2UOVgpgiNTC6KK0vSC77aD'],2010-01-10,0.364,0.855,5,-4.532,0,0.041,0.000106,0.0107,0.157,0.509,140.054,3,Amorphis,3.918,False
99,7fCbkoDWSfZhJYqNukJ92w,Psalms No. 27,0,274283,0,['David and the High Spirit'],['7xebq80GPbmJd8fwoJXEIb'],2010-01-03,0.32,0.181,7,-15.318,1,0.0435,0.798,0.000244,0.226,0.226,181.691,3,David and the High Spirit,4.571383333333333,False
100,5Jpv4NDa0zl9ZXGuvspINy,Musica,42,219292,0,['Fly Project'],['2Rum2rwDio2My0Md24m3Oa'],2011-02-14,0.842,0.756,9,-5.822,0,0.162,0.0156,1.22e-05,0.0834,0.379,127.887,4,Fly Project,3.6548666666666665,False
101,6JULWULk2iLzF0GuynMyFl,那誰,44,247547,0,['William So'],['2oK5cSlJAH5s2Kx5e1zcvh'],2011-07-01,0.654,0.553,1,-5.532,0,0.0304,0.68,0.0,0.122,0.391,117.979,4,William So,4.125783333333334,False
102,1e3UNffJi2RPsGFDUghxk7,ワールズエンド・ダンスホール(ROCKETMAN remix),36,279727,0,['wowaka'],['65MYE6R7PCyVAhHrQploNT'],2011-12-07,0.481,0.916,1,-2.91,1,0.15,0.0024,0.0025,0.0571,0.61,171.07,4,wowaka,4.662116666666667,False
103,4J5g4QQFvR1rZTyo4UslLb,Webaba,27,587640,0,['Culoe De Song'],['69vFBZxQu4TQ4ZDOI9L6KR'],2011-03-18,0.767,0.753,4,-9.329,1,0.0866,0.0173,0.277,0.153,0.515,121.998,4,Culoe De Song,9.794,False
104,0x0lwNGDFjkdYs9cUMdpHs,Blues,27,284453,0,['Sunset Rollercoaster'],['7BqRcZsHYYQeqMAOp7e532'],2011-09-22,0.331,0.818,9,-7.949,1,0.0459,0.0204,0.518,0.354,0.437,123.799,4,Sunset Rollercoaster,4.740883333333334,False
105,4OoZOAGPA8ZQe2xrAa9aMQ,Bombay Ponnu,36,234823,0,"['Mamta Sharma', 'M.L.R. Karthikeyan', 'Senthil Dass']","['0RMsiUCTjsdGjoKyhEm8Y4', '1urtr0Wr3oFJVeTMF2aqPm', '4TTs2WcxJN7SHkit06rSMg']",2011-09-05,0.806,0.941,4,-7.314,0,0.0429,0.0847,0.853,0.0969,0.878,130.014,4,Mamta Sharma,3.9137166666666667,False
106,0HHHBwbV4mFVg6WQZrdoK7,Little Monkey Rides on the Little Donkey,33,226240,0,['Sunset Rollercoaster'],['7BqRcZsHYYQeqMAOp7e532'],2011-09-22,0.598,0.589,9,-9.205,1,0.0249,0.83,0.189,0.15,0.59,105.493,4,Sunset Rollercoaster,3.7706666666666666,False
107,0Zqr02wjOJURI5zwAsd6eL,Happy Endings,52,176240,0,['Sticky Fingers'],['3ZGr7nQBXDU2WhyXgRVbt0'],2011-12-20,0.799,0.569,5,-6.558,1,0.0416,0.555,0.0,0.232,0.611,127.952,4,Sticky Fingers,2.937333333333333,False
108,0zjSxjzaQAqT6d3hS1qHeg,Talkin' to the Wall,0,150160,0,['Bill Anderson'],['0gWNSMYCSHF4wxIs1XTSDh'],2011-06-13,0.607,0.317,10,-14.231,1,0.0286,0.779,6.32e-06,0.0863,0.678,131.865,4,Bill Anderson,2.502666666666667,False
109,35r2D3oTBkr33rLYWvfGwJ,113 officerare,48,256480,0,['Stefan Andersson'],['4yBfxwfLaloRqynwFrXONV'],2011-03-01,0.679,0.44,11,-9.9,0,0.0508,0.696,0.0,0.0914,0.484,118.62,4,Stefan Andersson,4.274666666666667,False
110,0QOjeKqnILeNOByMjoi9Ex,Un cocomero tondo tondo,38,214544,0,['Le Piccole Ore'],['4pnaQ3ffoPwY5sexngF8eD'],2011-03-01,0.891,0.418,7,-17.605,1,0.271,0.145,0.0,0.681,0.83,131.021,4,Le Piccole Ore,3.5757333333333334,False
111,5uygRQujXKbikxJdLYFmRw,Berdua Bersatu,30,221075,0,['FORTEEN'],['0HAnGLbEJN7LlLdJgpy6XP'],2011-03-04,0.556,0.78,5,-3.674,0,0.024,0.373,0.0,0.119,0.493,91.947,4,FORTEEN,3.6845833333333333,False
112,7hkbN0EGvWTLxgiauS3hAm,Gone Blue - 2004 Remaster,2,194973,0,['Edgar Broughton Band'],['3vq20FWRCImmgoatehNMmg'],2011-01-17,0.643,0.585,2,-10.62,1,0.0354,0.000129,0.00873,0.0975,0.761,139.936,4,Edgar Broughton Band,3.24955,False
113,7nSJ0oOe2MzyhCIfm3wJW3,Criticarem les noves modes de pentinats,43,366933,0,['Manel'],['40tHhop0T30DwienQBmTxb'],2011-03-15,0.544,0.309,4,-10.68,1,0.0275,0.552,0.00144,0.0994,0.151,99.898,4,Manel,6.11555,False
114,6dEnAnCa0ClXhifTKyfB7k,One Wish,33,327000,0,['EXILE'],['6zGmypGQUBXD4ZC9EbfMme'],2011-03-09,0.57,0.625,0,-7.101,1,0.0439,0.076,0.0,0.693,0.491,88.985,4,EXILE,5.45,False
115,3cUxncrTWSA9lhlQbuIwUY,Stuck on the puzzle,66,211053,0,['Alex Turner'],['1ctkBmvz80MGyi72Ix055S'],2011-03-14,0.58,0.682,4,-8.523,1,0.0332,0.0792,0.0316,0.161,0.774,77.53,4,Alex Turner,3.51755,False
116,4rl8jadxWs4sn1CLYWAwT0,Acıtmışım Canını Sevdikçe,46,333253,0,['Sezen Aksu'],['64d1rUxfizSAOE9UbMnUZd'],2011-05-23,0.526,0.398,6,-10.375,0,0.0352,0.399,3.13e-05,0.247,0.537,140.04,4,Sezen Aksu,5.554216666666667,False
117,3AZNCwqlArRprjAy0daeyz,Крылья,34,215470,0,['Alai Oli'],['4snI0qikpQST1U1VWAxEY6'],2011-12-01,0.57,0.744,1,-6.012,0,0.255,0.12,2.02e-05,0.174,0.465,190.309,4,Alai Oli,3.5911666666666666,False
118,30eaJSKH0UiTyH6d9JRHS6,さよならメモリーズ,38,368373,0,['supercell'],['4Mc3zbnQx4wRb0tYg7A8sG'],2011-03-16,0.439,0.828,11,-4.126,1,0.0581,0.0238,0.0,0.149,0.419,159.868,4,supercell,6.13955,False
119,6oMCbuCGvSDWsVJdznassw,好的事情,47,263107,0,['Yen-J'],['2GzmpDXimCEph6SAw4YdNi'],2011-05-27,0.491,0.463,9,-6.91,1,0.0263,0.525,0.0,0.345,0.245,150.101,4,Yen-J,4.385116666666667,False
120,4M7et74TX7piQLfhcNOpf8,Reinventar / Pra Ver o Sol Brilhar - Ao Vivo,47,359200,0,['Belo'],['7hLjkyL9Pz9xtQNahzJZki'],2011-11-28,0.458,0.742,1,-7.447,0,0.0721,0.641,0.0,0.811,0.578,164.006,4,Belo,5.986666666666666,False
121,3Z9ARtP553Hy1OXjWLs8K0,妳,27,224307,0,['Hebe Tien'],['14bJhryXGk6H6qlGzwj3W5'],2011-09-02,0.508,0.37,6,-6.71,1,0.0261,0.36,0.0,0.106,0.301,139.96,4,Hebe Tien,3.73845,False
122,4Evdm2rYW6icJVGyCxeR5m,The Year of Incomparable Happiness (2011 Piano Version),0,716653,0,['Purple Rhapsody'],['67PlR9AYMOOUPIaheM8wgP'],2011-01-24,0.223,0.066,3,-22.469,1,0.0547,0.98,0.886,0.0969,0.0368,62.357,4,Purple Rhapsody,11.944216666666666,False
123,5gBQsoeQ9xmMn6e4OUS1yD,Petiletka - Govorit Moskwa,21,223151,0,"['LOGO 5', 'Wosh Mc']","['7A1azRHGTkPKhfeDnfMW76', '380xFbyO8emNrLQ8XLHece']",2011-01-17,0.756,0.728,11,-6.731,0,0.29,0.21,0.0,0.387,0.378,100.021,4,LOGO 5,3.7191833333333335,False
124,155jNGmWNRmzwnMqlHo9Ce,Niña Amada Mía,55,192040,0,['Alejandro Fernández'],['6sq1yF0OZEWA4xoXVKW1L9'],2011-08-16,0.543,0.356,8,-7.576,1,0.0316,0.74,2.47e-05,0.0998,0.435,84.561,4,Alejandro Fernández,3.2006666666666668,False
125,7toIqSTfa9Phsmu2hKwTyx,Slippery Fish,57,103493,0,['Amy Liz'],['1bguJ0c7PghwoaLvBIVU3A'],2011-12-12,0.777,0.111,4,-14.423,1,0.335,0.414,0.0,0.459,0.556,139.888,4,Amy Liz,1.7248833333333333,False
126,3SyvohQoxKseSzFxy9vg2M,Un adorador,42,119373,0,['Marcos Witt'],['4x7kxyIgzgtrHYDQ8SCzo2'],2011-07-05,0.471,0.855,11,-6.546,1,0.0518,0.212,1.73e-06,0.871,0.51,143.197,4,Marcos Witt,1.98955,False
127,5BUuMHhwvC3Y2cxz2DN74O,สาวเซี่ยงไฮ้,27,247987,0,['Cocktail'],['6JrR3zrG0NQiXb9N9XSyGb'],2011-08-18,0.54,0.901,1,-3.738,1,0.0412,0.0215,0.0137,0.122,0.709,111.965,4,Cocktail,4.133116666666667,False
128,2jtXGQVwstx4h5VwMojEee,陷阱,23,235813,0,['Cindy Yen'],['3IXhSUXNXO7Z6GnYufgpKR'],2011-09-29,0.567,0.874,7,-3.711,1,0.0987,0.101,0.0,0.223,0.534,102.999,4,Cindy Yen,3.9302166666666665,False
129,3eW6x2HqorSHsoJlkfwNm6,Remete lany,26,273573,0,['Zoltán Erika'],['7C6WY3mGuz9yBnmtJpKgJp'],2011-10-01,0.672,0.935,5,-6.13,0,0.038,0.00307,0.0548,0.0449,0.964,126.057,4,Zoltán Erika,4.55955,False
130,5nLxQkes7JKru1TaOhaORT,Cuanta Pena,37,192907,0,['Daniel Agostini'],['3NSJOyQdSXncJloHqhwlQB'],2011-03-13,0.641,0.87,1,-3.763,1,0.044,0.488,4.4e-06,0.075,0.927,99.931,4,Daniel Agostini,3.215116666666667,False
131,4b7NBEgiZK5YGW9L9Q6dfk,Dybt Vand (feat. Nadia Malm) - Radio Edit,30,194640,0,"['Svenstrup & Vendelboe', 'Nadia Malm']","['434SxmL2g1j0tJfzewAJJS', '35ywVZkfTlMs9NtxIf7Z5G']",2011-06-27,0.73,0.91,0,-4.551,0,0.0692,0.0906,0.0485,0.168,0.68,127.968,4,Svenstrup & Vendelboe,3.244,False
132,4is77fgbW3D1ZafJqaPJYV,I Heard About,25,248773,1,['Rytmus'],['1gRr6moof50L1b7XsbClvI'],2011-12-05,0.821,0.844,9,-3.738,0,0.199,0.0925,1.41e-06,0.167,0.823,124.926,4,Rytmus,4.146216666666667,False
133,40dToydsXHcZqfHTaXLjXU,Nyári eső,25,264093,0,['AD Studio'],['6OnyshwwL9ZZcde2y5V8AD'],2011-11-01,0.748,0.749,9,-5.592,0,0.0346,0.135,0.0,0.0995,0.927,120.049,4,AD Studio,4.40155,False
134,7l4U8kVRby7b78kIVAk8V9,En Linedanser,29,218440,0,['Oh Land'],['46CuxapoPjUfIOiXdNq7qM'],2011-03-24,0.594,0.272,10,-9.172,1,0.042,0.97,1.34e-06,0.135,0.143,124.75,3,Oh Land,3.6406666666666667,False
135,0Jrqo9GSM9tLdKMH4fwP0K,Silly Love Songs,44,353240,0,['Ardijah'],['5XwNJv9YtvuJQ7ZaXQqxIF'],2011-07-18,0.701,0.78,0,-6.062,1,0.0344,0.365,0.00556,0.142,0.754,99.969,4,Ardijah,5.887333333333333,False
136,5TunzC7Cg3eEoupsNbLlyp,DANCE EVERYBODY,37,227133,0,['MAN WITH A MISSION'],['3NTbOmzlj2cL86XFuDVFvZ'],2011-06-08,0.507,0.898,2,-3.864,1,0.085,0.000108,1.54e-05,0.112,0.654,110.037,4,MAN WITH A MISSION,3.78555,False
137,32SFvZODywPBVDYSYtqxCj,Ruff Ryders' Anthem - Re-Recorded,64,231040,1,['DMX'],['1HwM5zlC5qNWhJtM00yXzG'],2011-03-08,0.867,0.796,6,-4.73,1,0.0693,0.202,0.0,0.0838,0.776,92.766,4,DMX,3.8506666666666667,False
138,7wtyoTQXrHkHj1iOyUJ33B,Give It Up (feat. Elizabeth Gillies & Ariana Grande),59,165147,0,"['Victorious Cast', 'Elizabeth Gillies', 'Ariana Grande']","['1KYszkVzlhV3rAqmAcYIgd', '0tnLXvm7c6ozq46x6qzgvL', '66CXWjxzNUsdJxJ2JdwvnR']",2011-08-01,0.758,0.944,2,-1.541,0,0.0696,0.0949,6.49e-06,0.402,0.696,119.97,4,Victorious Cast,2.75245,False
139,4Jz4bjXeiF2SXVj9P4YfY5,Keep Your Head Up,73,189933,0,['Andy Grammer'],['2oX42qP5ineK3hrhBECLmj'],2011-06-14,0.674,0.778,0,-5.367,1,0.0376,0.0469,0.0,0.145,0.816,90.01,4,Andy Grammer,3.16555,False
140,0bNsJwWXLnD0fqhRsdxNBk,To co dal nam swiat,53,280400,0,['Krzysztof Krawczyk'],['1SKeSGQ3LMHYCEgqFGvJbE'],2011-04-24,0.483,0.527,11,-6.693,0,0.027,0.602,5.36e-06,0.144,0.367,84.789,4,Krzysztof Krawczyk,4.673333333333333,False
141,3X1AcpBZmakL4MWbgpK25a,Ayrılsak Ölürüz Biz,46,191295,0,['Ferhat Göçer'],['13jj3uGldU7cSQLaFkf2Zm'],2011-10-13,0.76,0.839,7,-5.615,1,0.0447,0.0328,0.0,0.168,0.698,104.025,4,Ferhat Göçer,3.18825,False
142,6TK0OqSUkGCH00EOXjmxJx,Superman,43,219533,0,['Hadise'],['0wCKNMsqYasJBFVagjay49'],2011-04-12,0.716,0.813,6,-7.027,1,0.0899,0.228,0.0,0.134,0.615,101.993,4,Hadise,3.6588833333333333,False
143,2lXZXKGbqaEzRpGC9nuEEg,Me Va A Extrañar,44,237000,0,['Noel Schajris'],['2uEjXyVi0SA1HPpj3zquXh'],2011-05-31,0.541,0.324,4,-8.993,1,0.0335,0.89,0.0,0.141,0.401,132.697,4,Noel Schajris,3.95,False
144,00UZq770LXeQH5dv6buiow,Fly on the Wings of Love - XTM Remix,43,257653,0,"['XTM', 'Annia']","['4zD1wnIvCIplhiQPvF1c0z', '3uSA1Z86LLIB8XZHAOkGRP']",2011-06-24,0.637,0.951,7,-4.335,0,0.0409,0.045,0.00167,0.217,0.728,130.984,3,XTM,4.294216666666666,False
145,0gUIR5MDdiYFlmoAJ7Fbka,Edustusvaimo,37,170667,0,['JVG'],['55mdlQp6zN8zdyIYB9DDQj'],2011-05-02,0.706,0.668,8,-8.053,0,0.296,0.36,0.0,0.107,0.744,93.19,4,JVG,2.84445,False
146,1ChQw3mU6XHiUejJqLnD9I,Thats What Im Here For - 2011 Remaster,0,470244,0,['Colin Dale'],['02CN4YnBd4NINusRDmGgM9'],2011-12-26,0.708,0.626,4,-10.214,0,0.0672,2.95e-05,0.215,0.0946,0.187,123.006,4,Colin Dale,7.8374,False
147,1PiP8fqO3l5I9wA5RbN0qc,El Verdadero Amor Perdona,55,281147,0,['Maná'],['7okwEbXzyT2VffBmyQBWLz'],2011-04-11,0.547,0.644,6,-6.523,1,0.031,0.311,1.41e-06,0.225,0.407,177.965,4,Maná,4.685783333333333,False
148,41rHGKutdcl7rj7fhz2dPq,Therapy,0,199184,0,['The Crash Years'],['1e6WTeT0mKwn40dZMurQg5'],2011-04-19,0.418,0.251,0,-10.619,1,0.0283,0.679,0.000213,0.1,0.12,152.709,4,The Crash Years,3.319733333333333,False
149,1MBPyIQLytuOHJ2r4Ne7aI,Benvenuto,44,236680,0,['Laura Pausini'],['2e4nwiX8ZCU09LGLOpeqTH'],2011-11-11,0.702,0.828,9,-5.337,1,0.038,0.62,0.0,0.0947,0.719,120.006,4,Laura Pausini,3.9446666666666665,False
150,5pSdReH0dABh9L6ylT0iB8,ฉันกำลังจะตาย,21,332947,0,['Zeal'],['6eCb9p0hNM3uR1Q99CJuZg'],2011-09-15,0.421,0.824,9,-4.429,1,0.101,0.259,0.0,0.327,0.358,165.818,4,Zeal,5.5491166666666665,False
151,6Ss1QOGzn0iG8hrRRSGrr9,It Just Won't Do - Radio Edit,57,198000,0,"['Tim Deluxe', 'Sam Obernik']","['7mEVrXcsq3PjsKT3BXnhp0', '0ZHSfpEoLBzYzQXYEhWSvJ']",2011-11-28,0.678,0.936,5,-4.876,0,0.0373,0.00166,0.457,0.376,0.877,129.996,4,Tim Deluxe,3.3,False
152,5CVnZMKakJmJKjOLhhPLMU,A Pesar De Mi - Album Versión,32,211400,0,['Santiago Cruz'],['5ClJtuiNlr83ua45Dvpcf7'],2011-07-27,0.798,0.744,0,-5.465,1,0.0416,0.403,3.4e-05,0.209,0.79,131.961,4,Santiago Cruz,3.5233333333333334,False
153,4HXOBjwv2RnLpGG4xWOO6N,Princess of China,67,239216,0,"['Coldplay', 'Rihanna']","['4gzpq5DPGxSnKTe4SA8HAU', '5pKCCKE2ajJHZ9KAiaK11H']",2011-10-24,0.42,0.69,9,-6.221,0,0.0347,0.00385,0.015,0.287,0.237,85.014,4,Coldplay,3.9869333333333334,False
154,0A0RBBTrgfq9eClnw6ZXT7,Future Starts Slow,56,248200,0,['The Kills'],['5BYuBzqmTXwUDw2rYkwExr'],2011-04-04,0.677,0.743,6,-5.876,1,0.0611,0.0135,0.00222,0.0581,0.469,127.971,4,The Kills,4.136666666666667,False
155,2C3Gb3aVFywnfWqxqi0gRX,レーザービーム,41,211213,0,['Perfume'],['2XMxWKPKCxoLkSdpCViCnr'],2011-05-18,0.647,0.971,0,-0.5,0,0.0317,0.00739,0.0192,0.183,0.963,135.002,4,Perfume,3.5202166666666668,False
156,771MWTIU6ILMV7XwHMn6l6,Mam v p... na lehatku,34,190760,0,['Horkýže Slíže'],['1Vokrr21dze8HRk1oeWq9o'],2011-03-11,0.678,0.876,0,-3.066,1,0.0982,0.0447,0.0,0.276,0.713,81.248,4,Horkýže Slíže,3.179333333333333,False
157,5JyBOy5rhElkYixpDpbPn6,Hymn For The Missing,53,337787,0,['Red'],['01crEa9G3pNpXZ5m7wuHOk'],2011-02-01,0.153,0.136,10,-14.189,0,0.0322,0.849,0.00017,0.108,0.0657,90.168,4,Red,5.629783333333333,False
158,6iBuCdHWsIJ3qCDs50w2lS,Apalah (Arti Menunggu),59,214893,0,['Raisa'],['5OZXWMwDhlYBRvoOfcX0sk'],2011-05-02,0.502,0.313,4,-10.65,1,0.0294,0.869,0.0,0.269,0.291,111.97,4,Raisa,3.58155,False
159,4qIQn9YSS8hPc6ItNjxySJ,迷宮ラブソング,49,276408,0,['ARASHI'],['1XYuC1vxinTjHCNd5clB8C'],2011-11-02,0.56,0.875,11,-3.434,1,0.0378,0.209,0.0,0.0827,0.593,130.966,4,ARASHI,4.6068,False
160,2kmX8QNMLg72Vy9Ux6mdmi,Brokendate,56,308400,0,['Com Truise'],['2wouN3QXejYa5tKetYdcVX'],2011-06-14,0.526,0.544,11,-7.137,1,0.169,0.258,0.64,0.377,0.544,170.37,4,Com Truise,5.14,False
161,1yPSXaj7dvpoyKk31Jd6lx,Vi Lever,33,271067,0,['Rasmus Seebach'],['0yqCOSZ1i0c49UUbE8AzbQ'],2011-10-17,0.673,0.659,6,-4.445,0,0.0345,0.349,0.0,0.332,0.348,124.966,4,Rasmus Seebach,4.517783333333333,False
162,66YAz2KSwl1lvwpvKDBrJw,Moove,25,445293,0,['Mphoza'],['1rjHZf9t73wqEwHLvUVhh5'],2011-10-28,0.918,0.442,11,-9.857,1,0.0691,0.000582,0.333,0.0324,0.289,124.996,4,Mphoza,7.42155,False
163,7H6XelNUoK8FAejLzpgUoo,さよならの夏~コクリコ坂から~,45,248187,0,['Aoi Teshima'],['4FrFdi2hHpulQOxDihRIQD'],2011-07-13,0.51,0.331,4,-10.059,0,0.0304,0.83,0.000188,0.121,0.251,105.115,3,Aoi Teshima,4.13645,False
164,4j7iMB96sqPNYF8nnNX7Rf,Veneno,41,184480,0,['Carro Show'],['3X3XK9kN9PNmW3zc7tsVzn'],2011-02-01,0.752,0.525,10,-11.871,0,0.0901,0.222,0.00019,0.0764,0.802,95.632,4,Carro Show,3.074666666666667,False
165,0QIcBEx2NtaMkAeqOpnqjL,El Corrido De La Estrella,52,195675,0,['Grupo Laberinto'],['24z2EWgF5nVUKnbJHd9ku2'],2011-11-11,0.716,0.491,10,-4.449,1,0.0515,0.692,0.0,0.196,0.967,104.859,3,Grupo Laberinto,3.26125,False
166,5VUwnAnptSLf4fJLp10r7o,Fiesta,45,254624,0,['The Sunclub'],['4Q2uNd7tfauHbz83sVJmXa'],2011-06-27,0.804,0.875,9,-8.582,0,0.0753,0.0525,0.856,0.0822,0.385,132.921,4,The Sunclub,4.243733333333333,False
167,4OqPRDoOlnGWF2nLy9OnGv,Variacii na cyganskoe thema,33,264867,0,"['Владимир Высоцкий', 'Melodia']","['6hKLYGlOtGVNzZUuvS99Nw', '5zbJ47DJZ9yaXiaDpyYBf5']",2011-10-04,0.735,0.304,7,-15.198,0,0.0383,0.00856,0.00321,0.0822,0.539,105.543,4,Владимир Высоцкий,4.41445,False
168,4oUT13D9of4hY1Gn6YLVZN,Don't F**k with Kerser,45,209760,1,['Kerser'],['6aZHwfhoXFdJJvZdijsmy7'],2011-10-14,0.888,0.72,9,-5.173,1,0.262,0.165,0.0,0.14,0.486,125.138,4,Kerser,3.496,False
169,5XBHLuLvtD9G5YusepPwsB,Dark Years,0,227000,0,['Angel Bujones'],['6wlPhiHtCG6O2S4LaSZk02'],2011-07-04,0.407,0.233,9,-15.608,0,0.0301,0.867,0.054,0.11,0.339,159.983,3,Angel Bujones,3.783333333333333,False
170,1l73BzXdwwROdSjDf57VoZ,Solo Quiero Amarte (Feat. Pipe Calderon),41,239862,0,['Vela'],['4MYYUHbmyvDdWXAH3rTugs'],2011-07-11,0.794,0.877,9,-4.944,1,0.0455,0.261,0.0,0.124,0.932,120.005,4,Vela,3.9977,False
171,6dbhyclC5YBQORVEqjoRNv,Adivina Que (feat. Yomo),45,245480,0,"['Nova y Jory', 'Yomo']","['6ZK8loFAzWKSFe3b7Lrq4V', '4myAXQmMuS1lZe8T6Y7eBg']",2011-07-12,0.845,0.772,1,-4.637,0,0.161,0.122,0.0,0.11,0.675,92.037,4,Nova y Jory,4.091333333333333,False
172,6QeCy0AC8OWCnlIpdYKp1S,Chikita,14,201720,0,['Ilian'],['7c1rGKb2kBgVcv2hPcg06N'],2011-07-04,0.698,0.923,1,-3.614,1,0.304,0.0466,0.0,0.349,0.948,179.974,4,Ilian,3.362,False
173,0rADE3X3QIqD1dPJAovvU9,Hell & Back,45,212040,0,['Sticky Fingers'],['3ZGr7nQBXDU2WhyXgRVbt0'],2011-12-20,0.384,0.498,0,-8.514,1,0.0374,0.685,0.000192,0.114,0.0692,177.663,3,Sticky Fingers,3.534,False
174,60xJFTMNYa23IE2ZiSPKTU,Of Mask and Money,1,288261,0,['Octavius'],['7mzXf9dXB1AxyHFJmPQf3A'],2011-12-16,0.598,0.402,11,-14.019,1,0.059,0.418,0.323,0.125,0.225,95.018,4,Octavius,4.80435,False
175,5ugYXBf5wRGDwQSXotYBCL,Gente detergente,27,189800,0,['Once Tiros'],['7w79n5kCkTEaewxNBynvhM'],2011-08-05,0.496,0.961,0,-4.621,1,0.0822,0.011,0.0457,0.395,0.515,129.928,4,Once Tiros,3.1633333333333336,False
176,6rj4baRaVhzNcXk3bu4afW,La mejicana,3,222427,0,['Tata Barahona'],['4rzDfi2jOKIBcdvByO4V0n'],2011-07-11,0.454,0.549,9,-9.779,0,0.0693,0.818,5.69e-05,0.363,0.44,175.234,3,Tata Barahona,3.707116666666667,False
177,0a1lNJpEUI3bOTI5VEdgaP,i do,38,289367,0,['Ilaria Graziano'],['57WViMLL9KfooFkVKsyODr'],2011-03-30,0.384,0.483,0,-9.999,1,0.0342,0.833,7.21e-06,0.146,0.186,133.439,4,Ilaria Graziano,4.822783333333334,False
